time	V(n006)	V(n010)
4.329546102065803e-003	5.000000e+000	1.490319e-011
4.357688959208664e-003	5.000000e+000	1.466552e-011
4.385831816351525e-003	5.000000e+000	1.448262e-011
4.413974673494386e-003	5.000000e+000	1.435450e-011
4.442117530637247e-003	5.000000e+000	1.428116e-011
4.508999999999999e-003	5.000000e+000	1.411740e-011
4.510000000000000e-003	5.000000e+000	1.411559e-011
4.510100000000000e-003	4.950000e+000	-5.573411e-011
4.510300000000000e-003	4.850000e+000	-1.816477e-010
4.512477149285455e-003	3.761425e+000	-8.965173e-010
4.513477149285455e-003	3.261425e+000	-1.078652e-009
4.514477149285455e-003	2.761425e+000	-1.269669e-009
4.515524583452403e-003	2.237708e+000	-1.515696e-009
4.515690603036718e-003	2.154698e+000	-1.571799e-009
4.515743966474534e-003	2.128017e+000	-1.592565e-009
4.515746931109968e-003	2.126534e+000	-1.593761e-009
4.515752860380837e-003	2.123570e+000	-1.596062e-009
4.515755387828621e-003	2.122306e+000	-1.596990e-009
4.515757541886215e-003	2.121229e+000	-1.573056e-009
4.515760130915863e-003	2.119935e+000	-1.375688e-009
4.515760470273847e-003	2.119765e+000	-1.211312e-009
4.515761148989816e-003	2.119426e+000	-5.971617e-010
4.515762506421755e-003	2.118747e+000	8.780429e-010
4.515764378827088e-003	2.117810e+000	3.534182e-009
4.515767192710895e-003	2.116404e+000	9.229030e-009
4.515771581400626e-003	2.114209e+000	2.230991e-008
4.515776404891257e-003	2.111798e+000	4.430090e-008
4.515783079500962e-003	2.108460e+000	9.101696e-008
4.515790871250409e-003	2.104564e+000	1.753012e-007
4.515801221795666e-003	2.099389e+000	3.483973e-007
4.515813624628980e-003	2.093188e+000	6.702261e-007
4.515829688795761e-003	2.085155e+000	1.316430e-006
4.515849253024339e-003	2.075373e+000	2.538107e-006
4.515874253211274e-003	2.062873e+000	4.959019e-006
4.515905083176734e-003	2.047458e+000	9.590945e-006
4.515944238353261e-003	2.027881e+000	1.871140e-005
4.515992966787412e-003	2.003517e+000	3.631360e-005
4.516054745620001e-003	1.972627e+000	7.091174e-005
4.516132220894703e-003	1.933890e+000	1.382185e-004
4.516230588980662e-003	1.884706e+000	2.652348e-004
4.516320774908394e-003	1.839613e+000	4.371561e-004
4.516448940782097e-003	1.775530e+000	7.930312e-004
4.516603727732225e-003	1.698136e+000	1.421401e-003
4.516813932159632e-003	1.593034e+000	2.679817e-003
4.517070780603329e-003	1.464610e+000	5.015712e-003
4.517463827956454e-003	1.268086e+000	1.046524e-002
4.517936120314028e-003	1.031940e+000	2.058810e-002
4.518608740333371e-003	6.956298e-001	4.162065e-002
4.519143084876420e-003	4.284576e-001	6.567053e-002
4.520000000000000e-003	2.033929e-013	1.144063e-001
4.520065205916971e-003	6.779762e-014	1.190137e-001
4.520195617750914e-003	0.000000e+000	1.282288e-001
4.520456441418800e-003	0.000000e+000	1.466589e-001
4.521978088754572e-003	0.000000e+000	2.541662e-001
4.522978088754572e-003	0.000000e+000	3.248066e-001
4.524978088754572e-003	0.000000e+000	4.660565e-001
4.525978088754572e-003	0.000000e+000	5.366659e-001
4.526978088754572e-003	0.000000e+000	6.072649e-001
4.527978088754573e-003	0.000000e+000	6.778536e-001
4.528978088754573e-003	0.000000e+000	7.484319e-001
4.529978088754573e-003	0.000000e+000	8.189997e-001
4.530978088754573e-003	0.000000e+000	8.895571e-001
4.531978088754573e-003	0.000000e+000	9.601041e-001
4.532978088754573e-003	0.000000e+000	1.030641e+000
4.533978088754573e-003	0.000000e+000	1.101167e+000
4.534978088754573e-003	0.000000e+000	1.171682e+000
4.535978088754574e-003	0.000000e+000	1.242187e+000
4.536978088754574e-003	0.000000e+000	1.312682e+000
4.537978088754574e-003	0.000000e+000	1.383166e+000
4.538978088754574e-003	0.000000e+000	1.453640e+000
4.539978088754574e-003	0.000000e+000	1.524103e+000
4.540978088754574e-003	0.000000e+000	1.594555e+000
4.541978088754574e-003	0.000000e+000	1.664997e+000
4.542978088754575e-003	0.000000e+000	1.735429e+000
4.543978088754575e-003	0.000000e+000	1.805850e+000
4.544978088754575e-003	0.000000e+000	1.876260e+000
4.545978088754575e-003	0.000000e+000	1.946660e+000
4.546978088754575e-003	0.000000e+000	2.017049e+000
4.547978088754575e-003	0.000000e+000	2.087428e+000
4.548978088754575e-003	0.000000e+000	2.157796e+000
4.549978088754575e-003	0.000000e+000	2.228153e+000
4.550978088754576e-003	0.000000e+000	2.298500e+000
4.551978088754576e-003	0.000000e+000	2.368836e+000
4.552978088754576e-003	0.000000e+000	2.439162e+000
4.553978088754576e-003	0.000000e+000	2.509477e+000
4.554978088754576e-003	0.000000e+000	2.579781e+000
4.555978088754576e-003	0.000000e+000	2.650074e+000
4.556978088754576e-003	0.000000e+000	2.720336e+000
4.557978088754577e-003	0.000000e+000	2.790493e+000
4.558978088754577e-003	0.000000e+000	2.860403e+000
4.559978088754577e-003	0.000000e+000	2.929897e+000
4.560978088754577e-003	0.000000e+000	2.998807e+000
4.561978088754577e-003	0.000000e+000	3.066978e+000
4.562978088754577e-003	0.000000e+000	3.134264e+000
4.563978088754577e-003	0.000000e+000	3.200534e+000
4.564978088754577e-003	0.000000e+000	3.265669e+000
4.565978088754578e-003	0.000000e+000	3.329566e+000
4.566978088754578e-003	0.000000e+000	3.392133e+000
4.567978088754578e-003	0.000000e+000	3.453293e+000
4.568978088754578e-003	0.000000e+000	3.512980e+000
4.569978088754578e-003	0.000000e+000	3.571142e+000
4.570978088754578e-003	0.000000e+000	3.627738e+000
4.571978088754578e-003	0.000000e+000	3.682734e+000
4.572978088754579e-003	0.000000e+000	3.736111e+000
4.573978088754579e-003	0.000000e+000	3.787856e+000
4.574978088754579e-003	0.000000e+000	3.837963e+000
4.575978088754579e-003	0.000000e+000	3.886434e+000
4.576978088754579e-003	0.000000e+000	3.933279e+000
4.577978088754579e-003	0.000000e+000	3.978511e+000
4.578978088754579e-003	0.000000e+000	4.022149e+000
4.579978088754579e-003	0.000000e+000	4.064216e+000
4.580978088754580e-003	0.000000e+000	4.104739e+000
4.581978088754580e-003	0.000000e+000	4.143747e+000
4.582978088754580e-003	0.000000e+000	4.181273e+000
4.583978088754580e-003	0.000000e+000	4.217351e+000
4.584978088754580e-003	0.000000e+000	4.252017e+000
4.585978088754580e-003	0.000000e+000	4.285308e+000
4.586978088754580e-003	0.000000e+000	4.317264e+000
4.587978088754580e-003	0.000000e+000	4.347921e+000
4.588978088754581e-003	0.000000e+000	4.377322e+000
4.589978088754581e-003	0.000000e+000	4.405504e+000
4.590978088754581e-003	0.000000e+000	4.432508e+000
4.591978088754581e-003	0.000000e+000	4.458374e+000
4.592978088754581e-003	0.000000e+000	4.483140e+000
4.593978088754581e-003	0.000000e+000	4.506846e+000
4.594978088754581e-003	0.000000e+000	4.529531e+000
4.595978088754582e-003	0.000000e+000	4.551230e+000
4.596978088754582e-003	0.000000e+000	4.571981e+000
4.597978088754582e-003	0.000000e+000	4.591822e+000
4.598978088754582e-003	0.000000e+000	4.610786e+000
4.599978088754582e-003	0.000000e+000	4.628910e+000
4.600978088754582e-003	0.000000e+000	4.646224e+000
4.601978088754582e-003	0.000000e+000	4.662763e+000
4.602978088754582e-003	0.000000e+000	4.678558e+000
4.603978088754583e-003	0.000000e+000	4.693640e+000
4.604978088754583e-003	0.000000e+000	4.708037e+000
4.606978088754583e-003	0.000000e+000	4.734896e+000
4.608978088754583e-003	0.000000e+000	4.759352e+000
4.611978088754584e-003	0.000000e+000	4.791967e+000
4.614978088754584e-003	0.000000e+000	4.820251e+000
4.617978088754584e-003	0.000000e+000	4.844753e+000
4.620978088754585e-003	0.000000e+000	4.865964e+000
4.623978088754585e-003	0.000000e+000	4.884313e+000
4.626978088754586e-003	0.000000e+000	4.900177e+000
4.629978088754586e-003	0.000000e+000	4.913884e+000
4.632978088754586e-003	0.000000e+000	4.925725e+000
4.635978088754587e-003	0.000000e+000	4.935947e+000
4.638978088754587e-003	0.000000e+000	4.944771e+000
4.641978088754588e-003	0.000000e+000	4.952385e+000
4.644978088754588e-003	0.000000e+000	4.958954e+000
4.647978088754588e-003	0.000000e+000	4.964620e+000
4.650978088754589e-003	0.000000e+000	4.969506e+000
4.653978088754589e-003	0.000000e+000	4.973720e+000
4.656978088754590e-003	0.000000e+000	4.977352e+000
4.659978088754590e-003	0.000000e+000	4.980483e+000
4.661978088754590e-003	0.000000e+000	4.982327e+000
4.664978088754591e-003	0.000000e+000	4.984772e+000
4.667978088754591e-003	0.000000e+000	4.986878e+000
4.670978088754592e-003	0.000000e+000	4.988694e+000
4.673978088754592e-003	0.000000e+000	4.990259e+000
4.676978088754592e-003	0.000000e+000	4.991607e+000
4.679978088754593e-003	0.000000e+000	4.992769e+000
4.682978088754593e-003	0.000000e+000	4.993770e+000
4.685978088754593e-003	0.000000e+000	4.994633e+000
4.688978088754594e-003	0.000000e+000	4.995376e+000
4.691978088754594e-003	0.000000e+000	4.996016e+000
4.694978088754595e-003	0.000000e+000	4.996568e+000
4.697978088754595e-003	0.000000e+000	4.997043e+000
4.700978088754595e-003	0.000000e+000	4.997453e+000
4.703978088754596e-003	0.000000e+000	4.997806e+000
4.706978088754596e-003	0.000000e+000	4.998110e+000
4.709978088754597e-003	0.000000e+000	4.998372e+000
4.712978088754597e-003	0.000000e+000	4.998597e+000
4.715978088754597e-003	0.000000e+000	4.998791e+000
4.718978088754598e-003	0.000000e+000	4.998959e+000
4.721978088754598e-003	0.000000e+000	4.999103e+000
4.724978088754599e-003	0.000000e+000	4.999227e+000
4.727978088754599e-003	0.000000e+000	4.999334e+000
4.730978088754599e-003	0.000000e+000	4.999426e+000
4.733978088754600e-003	0.000000e+000	4.999506e+000
4.736978088754600e-003	0.000000e+000	4.999574e+000
4.739978088754601e-003	0.000000e+000	4.999633e+000
4.742978088754601e-003	0.000000e+000	4.999684e+000
4.745978088754601e-003	0.000000e+000	4.999728e+000
4.748978088754602e-003	0.000000e+000	4.999766e+000
4.751978088754602e-003	0.000000e+000	4.999798e+000
4.754978088754603e-003	0.000000e+000	4.999826e+000
4.757978088754603e-003	0.000000e+000	4.999850e+000
4.760978088754603e-003	0.000000e+000	4.999871e+000
4.763978088754604e-003	0.000000e+000	4.999889e+000
4.766978088754604e-003	0.000000e+000	4.999904e+000
4.769978088754605e-003	0.000000e+000	4.999918e+000
4.772978088754605e-003	0.000000e+000	4.999929e+000
4.775978088754605e-003	0.000000e+000	4.999939e+000
4.778978088754606e-003	0.000000e+000	4.999947e+000
4.781978088754606e-003	0.000000e+000	4.999955e+000
4.784978088754607e-003	0.000000e+000	4.999961e+000
4.787978088754607e-003	0.000000e+000	4.999966e+000
4.790978088754607e-003	0.000000e+000	4.999971e+000
4.793978088754608e-003	0.000000e+000	4.999975e+000
4.796978088754608e-003	0.000000e+000	4.999979e+000
4.799978088754609e-003	0.000000e+000	4.999981e+000
4.802406660183180e-003	0.000000e+000	4.999984e+000
4.804835231611752e-003	0.000000e+000	4.999986e+000
4.807263803040324e-003	0.000000e+000	4.999987e+000
4.809692374468896e-003	0.000000e+000	4.999989e+000
4.812120945897468e-003	0.000000e+000	4.999990e+000
4.814549517326039e-003	0.000000e+000	4.999991e+000
4.816978088754611e-003	0.000000e+000	4.999992e+000
4.820120945897469e-003	0.000000e+000	4.999993e+000
4.823263803040326e-003	0.000000e+000	4.999994e+000
4.826406660183183e-003	0.000000e+000	4.999995e+000
4.829549517326041e-003	0.000000e+000	4.999996e+000
4.832692374468899e-003	0.000000e+000	4.999996e+000
4.835835231611756e-003	0.000000e+000	4.999997e+000
4.838978088754614e-003	0.000000e+000	4.999997e+000
4.843692374468901e-003	0.000000e+000	4.999998e+000
4.848406660183186e-003	0.000000e+000	4.999998e+000
4.853120945897473e-003	0.000000e+000	4.999999e+000
4.857835231611759e-003	0.000000e+000	4.999999e+000
4.862549517326046e-003	0.000000e+000	4.999999e+000
4.867263803040331e-003	0.000000e+000	5.000000e+000
4.871978088754618e-003	0.000000e+000	5.000000e+000
4.881978088754620e-003	0.000000e+000	5.000000e+000
4.891978088754621e-003	0.000000e+000	5.000000e+000
4.901978088754622e-003	0.000000e+000	5.000000e+000
4.911978088754623e-003	0.000000e+000	5.000000e+000
4.921978088754625e-003	0.000000e+000	5.000000e+000
4.931978088754626e-003	0.000000e+000	5.000000e+000
4.941978088754627e-003	0.000000e+000	5.000000e+000
4.997978088754635e-003	0.000000e+000	5.000000e+000
4.999000000000000e-003	0.000000e+000	5.000000e+000
4.999516084806769e-003	0.000000e+000	5.000000e+000
4.999676465345699e-003	0.000000e+000	5.000000e+000
4.999684786075021e-003	0.000000e+000	5.000000e+000
4.999695880380783e-003	0.000000e+000	5.000000e+000
4.999883317066694e-003	0.000000e+000	5.000000e+000
5.000000000000000e-003	-1.#IND00e+000	-1.#IND00e+000
